id,name
505,Cody
506,Colene
507,Colleen
508,Collete
509,Collette
510,Collie
511,Colline
512,Colly
513,Concettina
514,Concordia
515,Conni
516,Conny
517,Constancia
518,Constancy
519,Constantia
520,Consuelo
521,Corabel
522,Corabella
523,Coral
524,Coralyn
525,Cordelia
526,Cordelie
527,Cordi
528,Cordie
529,Cordula
530,Cordy
531,Corene
532,Coretta
533,Corilla
534,Corissa
535,Corliss
536,Cornie
537,Correy
538,Corrie
539,Corrine
540,Cortney
541,Cory
542,Costanza
543,Courtney
544,Crin
545,Cris
546,Crissie
547,Crissy
548,Crista
549,Cristabel
550,Cristal
551,Cristen
552,Cristie
553,Cristin
554,Cristina
555,Cristine
556,Crystal
557,Crystie
558,Cthrine
559,Cybil
560,Cybill
561,Cyndia
562,Cyndy
563,Cynthia
564,Dacia
565,Dacie
566,Dacy
567,Daffy
568,Daile
569,Daisey
570,Daisi
571,Daisie
572,Daisy
573,Dalenna
574,Dallas
575,Damara
576,Damita
577,Danell
578,Danella
579,Dani
580,Dania
581,Daniele
582,Daniella
583,Danielle
584,Danika
585,Danila
586,Danni
587,Danny
588,Dannye
589,Danyelle
590,Darb
591,Darci
592,Darda
593,Dareen
594,Darell
595,Darelle
596,Dari
597,Darla
598,Darlene
599,Darline
600,Darrelle
601,Darsey
602,Darsie
603,Darya
604,Daryl
605,Dasi
606,Dasie
607,Datha
608,Daune
609,Daveen
610,Davida
611,Davina
612,Davine
613,Dayna
614,Ddene
615,De
616,Deane
617,Deanna
618,Deanne
619,Debbi
620,Debi
621,Debor
622,Debora
623,Deborah
624,Dede
625,Dee dee
626,Deedee
627,Deeyn
628,Dehlia
629,Deirdre
630,Delcina
631,Delcine
632,Delinda
633,Delores
634,Delphinia
635,Demeter
636,Demetria
637,Demetris
638,Dena
639,Deni
640,Denna
641,Dennie
642,Denny
643,Deonne
644,Desirae
645,Desiree
646,Desiri
647,Deva
648,Devan
649,Devina
650,Devon
651,Devondra
652,Devonna
653,Devora
654,Di
655,Diahann
656,Diandra
657,Diane
658,Diane-marie
659,Dianemarie
660,Diann
661,Dianna
662,Diannne
663,Didi
664,Dido
665,Dinnie
666,Dinny
667,Dion
668,Dione
669,Dionis
670,Dniren
671,Dodie
672,Doll
673,Dollie
674,Dolores
675,Doloritas
676,Domeniga
677,Domini
678,Donelle
679,Donetta
680,Donia
681,Donica
682,Donielle
683,Donna
684,Donnajean
685,Donny
686,Dora
687,Doralia
688,Doralin
689,Doralyn
690,Doralynne
691,Dore
692,Dorelia
693,Dorella
694,Dorelle
695,Dorena
696,Dorene
697,Dorette
698,Dorey
699,Dori
700,Dorie
701,Doris
702,Dorise
703,Dorita
704,Doro
705,Dorolice
706,Dorolisa
707,Dorotea
708,Dorothea
709,Dorothee
710,Dorree
711,Dorrie
712,Dorry
713,Dorthy
714,Dosi
715,Dotti
716,Dotty
717,Dre
718,Dru
719,Druci
720,Drucie
721,Drucy
722,Drusi
723,Drusilla
724,Drusy
725,Dulce
726,Dulci
727,Dulcia
728,Dulciana
729,Dulcine
730,Dulcinea
731,Dulcy
732,Dulsea
733,Dusty
734,Dyana
735,Dyna
736,Easter
737,Ebonee
738,Ebony
739,Eda
740,Eddi
741,Eddie
742,Ede
743,Edee
744,Eden
745,Edin
746,Edita
747,Edith
748,Editha
749,Edithe
750,Ediva
751,Edwina
752,Edyth
753,Effie
754,Eilis
755,Eirena
756,Elayne
757,Elberta
758,Elbertina
759,Eleen
760,Eleni
761,Eleonore
762,Elga
763,Elianora
764,Elianore
765,Elicia
766,Elie
767,Elinore
768,Elisabeth
769,Elise
770,Elissa
771,Elita
772,Eliza
773,Elizabet
774,Elizabeth
775,Elka
776,Elke
777,Elladine
778,Elle
779,Ellen
780,Elli
781,Elmira
782,Eloisa
783,Elora
784,Elsa
785,Elsbeth
786,Else
787,Elsey
788,Elspeth
789,Elsy
790,Elwira
791,Elysee
792,Em
793,Emalee
794,Emalia
795,Emelda
796,Emelia
797,Emelita
798,Emelyne
799,Emilee
800,Emilia
801,Emma
802,Emmalynn
803,Emmey
804,Emmye
805,Emogene
806,Emyle
807,Engracia
808,Enid
809,Enrica
810,Erda
811,Erica
812,Erika
813,Erinn
814,Erinna
815,Ermengarde
816,Ermentrude
817,Erminie
818,Erna
819,Ernesta
820,Ernestine
821,Esma
822,Esmaria
823,Esmeralda
824,Essie
825,Essy
826,Estel
827,Estell
828,Esther
829,Estrella
830,Ethel
831,Ethelin
832,Ethelind
833,Etheline
834,Ethyl
835,Ettie
836,Etty
837,Eugenia
838,Eugine
839,Eustacia
840,Evangelia
841,Evangelina
842,Evangeline
843,Evanne
844,Eve
845,Evita
846,Eyde
847,Fae
848,Faina
849,Fanchon
850,Fancy
851,Fanechka
852,Fania
853,Fanya
854,Farah
855,Farra
856,Farrah
857,Faun
858,Faustina
859,Fawnia
860,Fay
861,Faye
862,Fayette
863,Fayre
864,Fayth
865,Faythe
866,Federica
867,Fedora
868,Felecia
869,Felice
870,Felicity
871,Felipa
872,Felisha
873,Feliza
874,Fern
875,Fernande
876,Fernandina
877,Fey
878,Fiann
879,Fidelity
880,Fifi
881,Fifine
882,Filippa
883,Flor
884,Florance
885,Florence
886,Florenza
887,Florette
888,Flori
889,Floria
890,Florie
891,Florinda
892,Florri
893,Florrie
894,Flory
895,Flss
896,Fran
897,Francene
898,Francesca
899,Francisca
900,Francoise
901,Francyne
902,Frank
903,Frankie
904,Franni
905,Frannie
906,Freda
907,Freddi
908,Freddie
909,Freddy
910,Fredelia
911,Frederica
912,Fredericka
913,Frederique
914,Fredra
915,Fredrika
916,Fulvia
917,Gabbey
918,Gabbie
919,Gabi
920,Gabie
921,Gabriel
922,Gabriell
923,Gabriella
924,Gabrielle
925,Gabriellia
926,Gaby
927,Gae
928,Gail
929,Garland
930,Garnet
931,Garnette
932,Gates
933,Gavra
934,Gayel
935,Gayla
936,Gena
937,Gene
938,Genevieve
939,Genevra
940,Genna
941,Genny
942,Genvieve
943,George
944,Georgeanna
945,Georgeanne
946,Georgena
947,Georgeta
948,Georgina
949,Geralda
950,Gerhardine
951,Gerianna
952,Gerladina
953,Germaine
954,Gerri
955,Gert
956,Gertruda
957,Gertrude
958,Gertrudis
959,Gerty
960,Giana
961,Gianina
962,Gigi
963,Gilberta
964,Gilberte
965,Gilbertina
966,Gilbertine
967,Gilemette
968,Gillan
969,Gillian
970,Gillie
971,Gina
972,Ginger
973,Giorgia
974,Giovanna
975,Giralda
976,Gisella
977,Giustina
978,Gizela
979,Gladys
980,Gleda
981,Glen
982,Glenda
983,Glennis
984,Gloriana
985,Glyn
986,Glynis
987,Golda
988,Goldia
989,Grace
990,Gray
991,Grayce
992,Grazia
993,Greta
994,Gretal
995,Gretchen
996,Gretel
997,Grethel
998,Grissel
999,Guendolen
1000,Guenevere
1001,Gui
1002,Gunilla
1003,Gusella
1004,Gussi
1005,Gussie
1006,Gwendolin
1007,Gweneth
1008,Gwenette
1009,Gwenora
1010,Gwynne
1011,Gypsy
1012,Hailee
1013,Haily
1014,Haleigh
1015,Halley
1016,Halli
1017,Hallie
1018,Hanna
1019,Hannah
1020,Hanni
1021,Hanny
1022,Harlie
1023,Harmonia
1024,Harmony
1025,Harrie
1026,Harriet
1027,Harriette
1028,Harriot
1029,Hatti
1030,Hattie
1031,Hazel
1032,Heather
1033,Hedwiga
1034,Heida
1035,Heidi
1036,Heidie
1037,Helen-elizabeth
1038,Helene
1039,Helge
1040,Helyn
1041,Hendrika
1042,Henrie
1043,Henrieta
1044,Henrietta
1045,Henriette
1046,Herminia
1047,Hermione
1048,Hesther
1049,Hestia
1050,Hetti
1051,Hetty
1052,Hildagarde
1053,Hilde
1054,Hildegarde
1055,Hildy
1056,Holli
1057,Hollie
1058,Holly
1059,Holly-anne
1060,Hortensia
1061,Hulda
1062,Hyacinth
1063,Hyacintha
1064,Hyacinthia
1065,Hyacinthie
1066,Ibby
1067,Ida
1068,Ileane
1069,Ilene
1070,Ilise
1071,Ilka
1072,Illa
1073,Ilysa
1074,Ilyse
1075,Ilyssa
1076,Imogen
1077,Imogene
1078,Ina
1079,Indira
1080,Ines
1081,Inesita
1082,Inessa
1083,Inez
1084,Inga
1085,Ingaborg
1086,Inger
1087,Ingrid
1088,Ingunna
1089,Iolanthe
1090,Iona
1091,Iormina
1092,Irena
1093,Irina
1094,Iris
1095,Irita
1096,Isabelita
1097,Isabella
1098,Isahella
1099,Isis
1100,Isobel
1101,Issi
1102,Issie
1103,Issy
1104,Ivory
1105,Ivy
1106,Izabel
1107,Jacinda
1108,Jacinta
1109,Jacintha
1110,Jacinthe
1111,Jackelyn
1112,Jackie
1113,Jacklyn
1114,Jackquelin
1115,Jacqueline
1116,Jacquelyn
1117,Jacquenette
1118,Jacquette
1119,Jacqui
1120,Jaime
1121,Jami
1122,Jana
1123,Janaye
1124,Janeczka
1125,Janel
1126,Janella
1127,Janelle
1128,Janene
1129,Janenna
1130,Janessa
1131,Janet
1132,Janetta
1133,Janice
1134,Janie
1135,Janifer
1136,Janis
1137,Janna
1138,Jannelle
1139,Jaquelyn
1140,Jaquenette
1141,Jasmin
1142,Jasmine
1143,Jayme
1144,Jaymee
1145,Jaynell
1146,Jean
1147,Jeana
1148,Jeanette
1149,Jeanna
1150,Jeannette
1151,Jeannine
1152,Jehanna
1153,Jemima
1154,Jemimah
1155,Jemmie
1156,Jena
1157,Jenda
1158,Jeniece
1159,Jenine
1160,Jennee
1161,Jennette
1162,Jenni
1163,Jennifer
1164,Jennine
1165,Jenny
1166,Jeralee
1167,Jere
1168,Jeri
1169,Jerrie
1170,Jerrilee
1171,Jerrilyn
1172,Jerrylee
1173,Jess
1174,Jessa
1175,Jessalyn
1176,Jessamine
1177,Jessica
1178,Jessika
1179,Jewel
1180,Jillane
1181,Jilli
1182,Jillian
1183,Jilly
1184,Jinny
1185,Jo
1186,Jo ann
1187,Joane
1188,Joanie
1189,Jobey
1190,Jobina
1191,Joby
1192,Jobye
1193,Jobyna
1194,Joceline
1195,Jodi
1196,Jody
1197,Joell
1198,Joella
1199,Joellen
1200,Joelly
1201,Joellyn
1202,Joelynn
1203,Joey
1204,Johannah
1205,Johnette
1206,Johnna
1207,Joice
1208,Jolene
1209,Joletta
1210,Jolie
1211,Joline
1212,Joly
1213,Jonell
1214,Joni
1215,Jonie
1216,Jordanna
1217,Jorrie
1218,Joscelin
1219,Josee
1220,Josefa
1221,Josefina
1222,Josepha
1223,Josephina
1224,Juanita
1225,Judi
1226,Judith
1227,Juditha
1228,Judye
1229,Julia
1230,Juliane
1231,Julie
1232,Julienne
1233,Julieta
1234,Julietta
1235,Juliette
1236,Julina
1237,June
1238,Justine
1239,Jyoti
1240,Kacey
1241,Kacy
1242,Kaela
1243,Kaia
1244,Kaila
1245,Kaile
1246,Kaitlynn
1247,Kaja
1248,Kala
1249,Kaleena
1250,Kalie
1251,Kalila
1252,Kally
1253,Kameko
1254,Kamilah
1255,Kandy
1256,Kania
1257,Kanya
1258,Kara-lynn
1259,Karalee
1260,Karalynn
1261,Kare
1262,Karena
1263,Kari
1264,Karil
1265,Karilynn
1266,Karin
1267,Karina
1268,Kariotta
1269,Karla
1270,Karlee
1271,Karlene
1272,Karlie
1273,Karlotta
1274,Karly
1275,Karlyn
1276,Karna
1277,Karole
1278,Karolina
1279,Karoline
1280,Karoly
1281,Karrah
1282,Karry
1283,Karylin
1284,Kasey
1285,Kassey
1286,Kassi
1287,Kassia
1288,Kassie
1289,Kata
1290,Kate
1291,Katee
1292,Katerine
1293,Kath
1294,Katharina
1295,Katharine
1296,Katharyn
1297,Kathe
1298,Katherina
1299,Katherine
1300,Kathie
1301,Kathrine
1302,Kathryn
1303,Kathye
1304,Kati
1305,Katina
1306,Katlin
1307,Katrina
1308,Katrinka
1309,Katti
1310,Kattie
1311,Katy
1312,Katya
1313,Kay
1314,Kaycee
1315,Kaye
1316,Kayla
1317,Kayle
1318,Kaylee
1319,Kayley
1320,Kaylil
1321,Keelia
1322,Keely
1323,Kelcie
1324,Kelcy
1325,Kelli
1326,Kellia
1327,Kellie
1328,Kelsey
1329,Kelsy
1330,Kenna
1331,Keri
1332,Kerianne
1333,Kerrill
1334,Kerrin
1335,Kerry
1336,Kesley
1337,Kessia
1338,Ketty
1339,Kevina
1340,Kevyn
1341,Kiersten
1342,Kikelia
1343,Kim
1344,Kimberley
1345,Kimberlyn
1346,Kimbra
1347,Kimmi
1348,Kimmie
1349,Kip
1350,Kirbie
1351,Kirsten
1352,Kirsti
1353,Kissie
1354,Kit
1355,Kizzee
1356,Klarika
1357,Klarrisa
1358,Konstance
1359,Konstanze
1360,Koralle
1361,Kore
1362,Koren
1363,Koressa
1364,Kori
1365,Korie
1366,Korry
1367,Kristal
1368,Kriste
1369,Kristi
1370,Kristine
1371,Kristy
1372,Krysta
1373,Krystal
1374,Kylila
1375,Kym
1376,Kynthia
1377,Kyrstin
1378,Lacey
1379,Lacie
1380,Lacy
1381,Laina
1382,Lana
1383,Lanae
1384,Lane
1385,Lanette
1386,Laney
1387,Lanie
1388,Lanna
1389,Lanni
1390,Lara
1391,Laraine
1392,Lari
1393,Larine
1394,Larisa
1395,Lark
1396,Laryssa
1397,Latia
1398,Latisha
1399,Latrina
1400,Lauraine
1401,Laural
1402,Lauralee
1403,Laure
1404,Lauree
1405,Laureen
1406,Lauren
1407,Laurene
1408,Laurette
1409,Lauri
1410,Laurice
1411,Laurie
1412,Lauryn
1413,Laverne
1414,Layney
1415,Leah
1416,Leanna
1417,Leda
1418,Leela
1419,Leelah
1420,Legra
1421,Leia
1422,Leila
1423,Leilah
1424,Leisha
1425,Lela
1426,Lelah
1427,Leland
1428,Lenee
1429,Lenette
1430,Lenna
1431,Lenore
1432,Leodora
1433,Leoine
1434,Leone
1435,Leonelle
1436,Leonie
1437,Leonora
1438,Leonore
1439,Leshia
1440,Leslie
1441,Lesly
1442,Leta
1443,Lethia
1444,Letisha
1445,Letitia
1446,Letta
1447,Letti
1448,Letty
1449,Lexie
1450,Lexy
1451,Lian
1452,Liane
1453,Lianna
1454,Lib
1455,Libbie
1456,Licha
1457,Lil
1458,Lila
1459,Lilah
1460,Lilia
1461,Lilian
1462,Liliane
1463,Lilith
1464,Lilli
1465,Lilly
1466,Lilyan
1467,Lina
1468,Lindi
1469,Lindie
1470,Lindsey
1471,Lindsy
1472,Lindy
1473,Linnell
1474,Linnet
1475,Linnie
1476,Lisa
1477,Lisabeth
1478,Lisbeth
1479,Lisha
1480,Lissa
1481,Lissi
1482,Liuka
1483,Liv
1484,Liva
1485,Livia
1486,Livvie
1487,Livvyy
1488,Liza
1489,Lizabeth
1490,Lizbeth
1491,Lizette
1492,Lizzie
1493,Loella
1494,Lois
1495,Loise
1496,Lolita
1497,Lona
1498,Lonee
1499,Loni
1500,Lonni
1501,Lonnie
1502,Lora
1503,Lorain
1504,Loreen
1505,Lorelei
1506,Loren
1507,Loretta
1508,Lorianna
1509,Lorie
1510,Lorilee
1511,Lorilyn
1512,Lorita
1513,Lorna
1514,Lorri
1515,Lorrie
1516,Lorrin
1517,Lory
1518,Lottie
1519,Lou
1520,Louisa
1521,Louisette
1522,Loutitia
1523,Lucia
1524,Lucie
1525,Lucille
1526,Lucine
1527,Lucita
1528,Ludovika
1529,Luella
1530,Luelle
1531,Luisa
1532,Luise
1533,Lula
1534,Lulu
1535,Luretter
1536,Lurleen
1537,Lurlene
1538,Lusa
1539,Lydia
1540,Lydie
1541,Lyn
1542,Lynda
1543,Lyndell
1544,Lyndsey
1545,Lynea
1546,Lynette
1547,Lynnea
1548,Lynnelle
1549,Lynnett
1550,Lynnette
1551,Lynsey
1552,Mab
1553,Mable
1554,Mada
1555,Madalena
1556,Maddalena
1557,Maddi
1558,Maddie
1559,Madel
1560,Madelaine
1561,Madeleine
1562,Madelena
1563,Madelene
1564,Madelin
1565,Madella
1566,Madelle
1567,Madonna
1568,Mady
1569,Mae
1570,Mag
1571,Maggee
1572,Maggie
1573,Mahalia
1574,Maire
1575,Maisey
1576,Maitilde
1577,Mala
1578,Malia
1579,Malina
1580,Mallorie
1581,Mallory
1582,Malorie
1583,Malynda
1584,Mame
1585,Mamie
1586,Mandi
1587,Mandy
1588,Manya
1589,Mara
1590,Marcela
1591,Marcelia
1592,Marcella
1593,Marcelle
1594,Marcellina
1595,Marcelline
1596,Marci
1597,Marcille
1598,Mareah
1599,Marga
1600,Margalit
1601,Margalo
1602,Margaret
1603,Margaretha
1604,Margaux
1605,Margette
1606,Margi
1607,Margie
1608,Margit
1609,Mariam
1610,Marian
1611,Marianna
1612,Maribeth
1613,Mariel
1614,Mariele
1615,Marietta
1616,Mariette
1617,Marigold
1618,Marilin
1619,Marillin
1620,Marinna
1621,Marion
1622,Mariquilla
1623,Maris
1624,Marissa
1625,Marita
1626,Marja
1627,Marjory
1628,Marjy
1629,Marla
1630,Marlane
1631,Marleah
1632,Marlee
1633,Marleen
1634,Marley
1635,Marlie
1636,Marna
1637,Marne
1638,Marni
1639,Marnia
1640,Marnie
1641,Marris
1642,Marrissa
1643,Marsiella
1644,Marta
1645,Martelle
1646,Martguerita
1647,Marthena
1648,Marti
1649,Martica
1650,Martita
1651,Marty
1652,Mary
1653,Marya
1654,Maryann
1655,Maryanna
1656,Marybelle
1657,Marybeth
1658,Maryellen
1659,Maryjane
1660,Maryl
1661,Marylin
1662,Marylinda
1663,Marylynne
1664,Marys
1665,Matelda
1666,Matilda
1667,Matilde
1668,Mattie
1669,Matty
1670,Maud
1671,Maude
1672,Maurise
1673,Maurita
1674,Maurizia
1675,Mavis
1676,Mavra
1677,Max
1678,Maxine
1679,May
1680,Maye
1681,Meade
1682,Meaghan
1683,Megen
1684,Meggie
1685,Meggy
1686,Meghan
1687,Meghann
1688,Mehetabel
1689,Mel
1690,Melamie
1691,Melany
1692,Melba
1693,Melina
1694,Melinda
1695,Melinde
1696,Melisa
1697,Melisenda
1698,Melisent
1699,Melita
1700,Melitta
1701,Mella
1702,Melli
1703,Mellicent
1704,Mellie
1705,Mellisa
1706,Melosa
1707,Melva
1708,Mercedes
1709,Meredith
1710,Meredithe
1711,Meridel
1712,Merilee
1713,Merle
1714,Merlina
1715,Merline
1716,Merna
1717,Merola
1718,Merralee
1719,Merrielle
1720,Merrilee
1721,Merrili
1722,Merrily
1723,Merry
1724,Mersey
1725,Meta
1726,Micaela
1727,Michaela
1728,Michaelina
1729,Michaella
1730,Michal
1731,Micheline
1732,Michell
1733,Michelle
1734,Mickie
1735,Midge
1736,Mignon
1737,Mignonne
1738,Miguela
1739,Miguelita
1740,Mikaela
1741,Mil
1742,Mildred
1743,Milena
1744,Milli
1745,Millie
1746,Mimi
1747,Mina
1748,Minda
1749,Minetta
1750,Minne
1751,Minnie
1752,Minta
1753,Miquela
1754,Mira
1755,Mirabella
1756,Mirabelle
1757,Miran
1758,Mireielle
1759,Mireille
1760,Miriam
1761,Mirna
1762,Missy
1763,Mitzi
1764,Modestia
1765,Modestine
1766,Modesty
1767,Moina
1768,Moira
1769,Moll
1770,Mollee
1771,Mollie
1772,Molly
1773,Mona
1774,Monika
1775,Monique
1776,Mora
1777,Moreen
1778,Morgana
1779,Morganica
1780,Morgen
1781,Moria
1782,Moyra
1783,Mozelle
1784,Mufi
1785,Muire
1786,Mureil
1787,Muriel
1788,Murielle
1789,Myrah
1790,Myranda
1791,Myriam
1792,Myrilla
1793,Myrle
1794,Myrtice
1795,Nada
1796,Nadean
1797,Nadeen
1798,Nadiya
1799,Nadya
1800,Nalani
1801,Nana
1802,Nance
1803,Nancee
1804,Nanci
1805,Nani
1806,Nanine
1807,Nannette
1808,Nanni
1809,Nanny
1810,Nanon
1811,Naoma
1812,Nara
1813,Natalee
1814,Natalina
1815,Natassia
1816,Nathalia
1817,Nathalie
1818,Natividad
1819,Neda
1820,Nedi
1821,Neely
1822,Neilla
1823,Neille
1824,Nell
1825,Nellie
1826,Nerita
1827,Nert
1828,Nessa
1829,Nessi
1830,Nessy
1831,Nesta
1832,Netta
1833,Netti
1834,Nettie
1835,Nettle
1836,Nevsa
1837,Neysa
1838,Nichol
1839,Nichole
1840,Nicky
1841,Nicol
1842,Nicola
1843,Nicole
1844,Nicolea
1845,Nicolette
1846,Nicolina
1847,Nikaniki
1848,Nike
1849,Nikkie
1850,Nikolia
1851,Ninette
1852,Ninnetta
1853,Nissa
1854,Nisse
1855,Nissie
1856,Nita
1857,Noami
1858,Noelle
1859,Nolana
1860,Nolie
1861,Noni
1862,Nonie
1863,Nora
1864,Norah
1865,Noreen
1866,Norma
1867,Norri
1868,Norrie
1869,Nydia
1870,Nyssa
1871,Octavia
1872,Odele
1873,Odelinda
1874,Odella
1875,Odelle
1876,Odessa
1877,Odette
1878,Odille
1879,Ola
1880,Olivie
1881,Oliy
1882,Ollie
